id,name,age,country,position,club,clubLeague,inTop5League,internationalCaps,internationalGoals,internationalAssists,clubGoalsThisSeason,clubAssistsThisSeason,clubAppsThisSeason,isStarter,jerseyNumber,formLast5_mean
CUR_11_775,Jeremy Antonisse,24,Curaçao,LW,,Other,False,27,4,2,4,0,21,False,11,1.2
CUR_21_65,Tahith Chong,27,Curaçao,LW,,Other,False,6,3,0,3,1,4,True,21,0.4
CUR_14_121,Kenji Gorre,32,Curaçao,LW,Maccabi Haifa,Other,False,38,6,3,6,3,30,False,14,0.8
CUR_12_41,Sontje Hansen,24,Curaçao,RW,,Other,False,6,1,0,1,2,4,True,12,0.4
CUR_19_678,Gervane Kastaneer,30,Curaçao,ST,,Other,False,29,9,2,9,2,23,False,19,1.4
CUR_17_308,Brandley Kuwas,34,Curaçao,AM,,Other,False,36,2,2,2,2,28,False,17,0.4
CUR_1_809,Jürgen Locadia,29,Curaçao,ST,,Other,False,10,0,0,5,0,8,True,9,1.2
CUR_16_613,Jearl Margaritha,26,Curaçao,LW,,Other,False,22,5,1,5,2,17,False,16,0.8
HAI_1_535,Johny Placide,38,Haiti,GK,,Other,False,83,0,6,7,4,66,True,1,0.6
HAI_12_194,Alexandre Pierre,25,Haiti,GK,,Other,False,17,0,1,4,0,13,False,12,0.6
HAI_23_586,Josué Duverger,26,Haiti,GK,,Other,False,7,0,0,0,1,5,False,23,1.0
HAI_2_664,Carlens Arcus,30,Haiti,RB,,Other,False,56,1,4,1,2,44,True,2,0.8
HAI_24_842,Wilguens Paugain,25,Haiti,LB,,Other,False,8,0,0,4,0,6,False,24,0.8
HAI_1_804,Duke Lacroix,30,Haiti,LB,,Other,False,11,0,0,7,0,8,False,13,0.4
HAI_8_123,Martin Expérience,27,Haiti,LB,,Other,False,21,0,1,2,4,16,True,8,0.4
HAI_22_714,Jean-Kévin Duverne,29,Haiti,CB,,Other,False,17,1,1,1,4,13,True,22,0.8
HAI_4_400,Ricardo Adé,36,Haiti,CB,,Other,False,61,2,4,2,0,48,True,4,1.4
HAI_5_424,Hannes Delcroix,27,Haiti,CB,,Other,False,7,0,0,6,4,5,False,5,1.2
HAI_3_643,Keeto Thermoncy,20,Haiti,CB,,Other,False,1,0,0,1,2,31,False,3,0.6
HAI_2_603,Carl Fred Sainté,29,Haiti,CM,,Other,False,20,0,1,6,3,16,False,6,1.0
HAI_14_193,Leverton Pierre,28,Haiti,CM,,Other,False,33,0,2,3,4,26,True,14,0.2
HAI_17_521,Danley Jean Jacques,26,Haiti,CM,,Other,False,31,6,2,6,3,24,True,17,1.0
HAI_10_704,Jean-Ricner Bellegarde,28,Haiti,AM,,Other,False,10,0,0,3,0,8,True,10,0.8
HAI_26_123,Woodensky Pierre,22,Haiti,CM,,Other,False,1,0,0,3,4,24,False,26,1.2
HAI_25_517,Dominique Simon,26,Haiti,CM,,Other,False,2,0,0,0,4,1,False,25,1.2
HAI_3_514,Louicius Deedson,29,Haiti,LW,,Other,False,22,0,1,4,3,17,False,11,0.6
HAI_21_110,Josué Casimir,25,Haiti,RW,,Other,False,7,0,0,2,1,5,True,21,1.4
HAI_7_267,Derrick Etienne Jr.,30,Haiti,LW,,Other,False,50,8,4,8,3,40,False,7,1.6
HAI_15_322,Ruben Providence,25,Haiti,LM,,Other,False,15,3,1,3,0,12,False,15,0.6
HAI_9_464,Duckens Nazon,32,Haiti,ST,,Other,False,83,44,6,44,3,66,True,9,1.2
HAI_20_682,Frantzdy Pierrot,31,Haiti,ST,,Other,False,53,34,4,34,2,42,False,20,0.4
HAI_18_139,Wilson Isidor,26,Haiti,LW,,Other,False,4,2,0,2,0,3,True,18,0.6
HAI_19_63,Yassin Fortuné,27,Haiti,RW,,Other,False,4,0,0,2,0,3,False,19,1.0
HAI_16_470,Lenny Joseph,26,Haiti,ST,ST/Winger,Other,False,2,1,0,1,3,1,False,16,1.2
PAN_22_136,Orlando Mosquera,32,Panama,GK,,Other,False,49,0,3,4,1,39,False,22,1.4
PAN_1_804,Luis Mejía,35,Panama,GK,,Other,False,56,0,4,6,3,44,True,1,0.8
PAN_12_233,César Samudio,32,Panama,GK,,Other,False,5,0,0,3,1,4,False,12,1.0
PAN_2_190,César Blackman,28,Panama,RB,,Other,False,40,3,3,3,2,32,False,2,1.0
PAN_26_620,Jorge Gutiérrez,28,Panama,LB,,Other,False,18,0,1,2,1,14,False,26,1.2
PAN_23_417,Michael Amir Murillo,30,Panama,RB,,Other,False,93,9,7,9,4,74,True,23,0.8
PAN_4_7,Fidel Escobar,31,Panama,CB,Deportivo Saprissa,Other,False,99,4,7,4,0,79,True,4,1.0
PAN_16_929,Andrés Andrade,28,Panama,CB,,Other,False,50,1,4,1,4,40,False,16,1.0
PAN_5_953,Edgardo Fariña,25,Panama,CB,,Other,False,18,0,1,3,3,14,False,5,1.0
PAN_3_446,José Córdoba,25,Panama,CB,,Other,False,32,1,2,1,4,25,True,3,1.2
PAN_15_451,Éric Davis,35,Panama,LB,CD Plaza Amador,Other,False,107,9,8,9,3,85,True,15,0.6
PAN_13_259,Jiovany Ramos,29,Panama,CB,,Other,False,23,2,1,2,2,18,False,13,1.0
PAN_25_108,Roderick Miller,34,Panama,CB,Turan Tovuz,Other,False,49,2,3,2,3,39,False,25,1.0
PAN_20_756,Aníbal Godoy,36,Panama,CM,,Other,False,159,4,12,4,0,127,True,20,1.2
PAN_8_238,Adalberto Carrasquilla,28,Panama,CM,,Other,False,73,3,5,3,2,58,True,8,0.6
PAN_14_148,Carlos Harvey,26,Panama,DM,,Other,False,28,3,2,3,1,22,False,14,0.6
PAN_6_681,Cristian Martínez,29,Panama,DM,Hapoel Ironi Kiryat Shmona,Other,False,67,2,5,2,1,53,False,6,0.4
PAN_7_869,José Luis Rodríguez,28,Panama,LW,,Other,False,70,8,5,8,4,56,True,7,1.0
PAN_21_743,César Yanis,30,Panama,RW,Cobresal,Other,False,55,5,4,5,4,44,False,21,1.2
PAN_1_371,Yoel Bárcenas,28,Panama,RW,,Other,False,19,0,1,6,2,15,True,11,0.4
PAN_19_631,Alberto Quintero,39,Panama,LB,CD Plaza Amador,Other,False,141,7,11,7,0,112,False,19,1.0
PAN_24_40,Azarías Londoño,25,Panama,ST,,Other,False,12,1,0,1,0,9,False,24,0.6
PAN_10_765,Ismael Díaz,29,Panama,AM,,Other,False,56,17,4,17,2,44,True,10,0.6
PAN_18_508,Cecilio Waterman,35,Panama,RM,,Other,False,55,15,4,15,2,44,False,18,1.4
PAN_17_766,José Fajardo,33,Panama,ST,,Other,False,69,17,5,17,1,55,True,17,0.8
PAN_9_952,Tomás Rodríguez,27,Panama,ST,Deportivo Saprissa,Other,False,13,4,1,4,3,10,False,9,1.0
NEW_1_405,Max Crocombe,33,Nueva Zelanda,GK,Millwall FC,Other,False,24,0,1,3,0,19,True,1,1.0
NEW_12_1,Alex Paulsen,24,Nueva Zelanda,GK,Lechia Gdańsk,Other,False,8,0,0,2,3,6,False,12,1.4
NEW_22_70,Michael Woud,27,Nueva Zelanda,GK,Auckland FC,Other,False,7,0,0,1,4,5,False,22,0.6
NEW_2_582,Tim Payne,32,Nueva Zelanda,RB,Wellington Phoenix,Other,False,52,3,4,3,2,41,True,2,1.0
NEW_3_875,Francis de Vries,32,Nueva Zelanda,LB,Auckland FC,Other,False,20,1,1,1,4,16,False,3,0.6
NEW_4_289,Tyler Bindon,21,Nueva Zelanda,CB,Nottingham Forest,Premier League,True,25,2,2,2,3,20,False,4,1.6
NEW_5_572,Michael Boxall,38,Nueva Zelanda,CB,Minnesota United,Other,False,64,1,5,1,0,51,True,5,1.2
NEW_13_580,Liberato Cacace,26,Nueva Zelanda,LB,Wrexham AFC,Other,False,37,1,2,1,1,29,True,13,0.8
NEW_15_320,Nando Pijnaker,27,Nueva Zelanda,CB,Auckland FC,Other,False,26,0,2,0,1,20,False,15,0.4
NEW_16_409,Finn Surman,23,Nueva Zelanda,CB,Portland Timbers,Other,False,19,2,1,2,4,15,True,16,0.4
NEW_24_851,Callan Elliot,27,Nueva Zelanda,RB,Auckland FC,Other,False,11,0,0,3,1,8,False,24,0.4
NEW_26_809,Tommy Smith,36,Nueva Zelanda,CB,Braintree Town,Other,False,57,2,4,2,4,45,False,26,1.0
NEW_6_483,Joe Bell,27,Nueva Zelanda,CM,Viking FK,Other,False,32,1,2,1,3,25,True,6,1.2
NEW_1_444,Matt Garbett,27,Nueva Zelanda,RW,Peterborough United,Other,False,15,0,1,2,1,12,True,7,0.2
NEW_8_303,Marko Stamenić,24,Nueva Zelanda,CM,Swansea City,Other,False,40,3,3,3,1,32,True,8,0.6
NEW_10_340,Sarpreet Singh,27,Nueva Zelanda,AM,Wellington Phoenix,Other,False,28,3,2,3,1,22,True,10,0.6
NEW_14_849,Alex Rufer,30,Nueva Zelanda,CM,Wellington Phoenix,Other,False,26,0,2,5,0,20,False,14,0.8
NEW_23_482,Ryan Thomas,32,Nueva Zelanda,CM,PEC Zwolle,Other,False,25,3,2,3,2,20,False,23,0.2
NEW_9_545,Chris Wood,35,Nueva Zelanda,ST,Nottingham Forest,Premier League,True,90,45,7,45,0,72,True,9,0.6
NEW_2_850,Eli Just,30,Nueva Zelanda,LW,Motherwell FC,Other,False,6,0,0,6,3,4,True,11,1.0
NEW_17_511,Kosta Barbarouses,36,Nueva Zelanda,RB,Western Sydney Wanderers,Other,False,76,10,6,10,1,60,False,17,1.4
NEW_18_844,Ben Waine,25,Nueva Zelanda,ST,Port Vale F.C.,Other,False,31,9,2,9,3,24,False,18,0.6
NEW_19_581,Ben Old,24,Nueva Zelanda,AM,Saint-Étienne,Other,False,24,2,1,2,2,19,False,19,1.0
NEW_20_994,Callum McCowatt,27,Nueva Zelanda,LW,Silkeborg IF,Other,False,33,5,2,5,1,26,False,20,1.2
NEW_21_330,Jesse Randall,24,Nueva Zelanda,RW,Auckland FC,Other,False,11,2,0,2,3,8,False,21,1.2
NEW_25_832,Lachlan Bayliss,24,Nueva Zelanda,CM,Newcastle Jets,Premier League,True,4,0,0,2,1,3,False,25,1.4
